record_id,item,value
SCN_151,socrew1,5
SCN_151,socrew2,2
SCN_151,socrew3,2
SCN_151,socrew4,4
SCN_151,socrew5,4
SCN_151,socrew6,5
SCN_151,socrew7,2
SCN_151,socrew8,4
SCN_151,socrew9,2
SCN_151,socrew10,4
SCN_151,socrew11,2
SCN_151,socrew12,1
SCN_151,socrew13,5
SCN_151,socrew14,1
SCN_151,socrew15,5
SCN_151,socrew16,4
SCN_151,socrew17,4
SCN_151,socrew18,2
SCN_151,socrew19,4
SCN_151,socrew20,4
SCN_151,socrew21,2
SCN_151,socrew22,2
SCN_151,socrew23,4
SCN_151,socrew24,2
SCN_151,socrew25,2
SCN_151,socrew26,2
SCN_151,socrew27,2
SCN_151,socrew28,5
SCN_151,socrew29,2
SCN_151,socrew30,2
SCN_151,socrew31,2
SCN_151,socrew32,4
SCN_151,socrew33,2
SCN_151,socrew34,4
SCN_151,socrew35,2
SCN_151,socrew36,2
SCN_151,socrew37,5
SCN_151,socrew38,2
SCN_151,socrew39,4
SCN_151,socrew40,2
SCN_151,socrew41,4
SCN_151,socrew42,2
SCN_151,socrew43,2
SCN_151,socrew44,2
SCN_151,socrew45,2
SCN_151,socrew46,4
SCN_151,socrew47,4
SCN_151,socrew48,2
SCN_151,socrew49,2
SCN_151,socrew50,5
SCN_151,socrew51,1
SCN_151,socrew52,1
SCN_151,socrew53,4
SCN_151,socrew54,2
SCN_151,socrew55,1
SCN_151,socrew56,2
SCN_151,socrew57,2
SCN_151,socrew58,2
SCN_151,socrew59,4
SCN_151,socrew60,1
SCN_151,socrew61,5
SCN_151,socrew62,2
SCN_151,socrew63,4
SCN_151,socrew64,2
SCN_151,socrew65,2
SCN_151,socrew66,4
SCN_151,socrew67,4
SCN_151,socrew68,2
SCN_151,socrew69,4
SCN_151,socrew70,2
SCN_151,socrew71,5
SCN_151,socrew72,2
SCN_151,socrew73,5
SCN_151,socrew74,2
SCN_151,socrew75,1
SCN_151,socrew76,2
SCN_151,socrew77,4
SCN_151,socrew78,2
SCN_151,socrew79,2
SCN_151,socrew80,2
SCN_151,socrew81,4
SCN_151,socrew82,4
SCN_151,socrew83,2
SCN_151,socrew84,2
SCN_151,socrew85,2
SCN_151,socrew86,4
SCN_151,socrew87,5
SCN_151,socrew88,2
SCN_151,socrew89,2
SCN_151,socrew90,4
SCN_151,socrew91,4
SCN_151,socrew92,4
SCN_151,socrew93,2
SCN_151,socrew94,5
SCN_151,socrew95,2
SCN_151,socrew96,2
SCN_151,socrew97,2
SCN_151,socrew98,2
SCN_151,socrew99,2
SCN_151,socrew100,2
SCN_151,socrew101,4
SCN_151,socrew102,2
SCN_151,socrew103,2
SCN_151,socrew104,5
SCN_151,socrew105,2
SCN_151,socrew106,4
SCN_151,socrew107,2
SCN_151,socrew108,5
SCN_151,socrew109,4
SCN_151,socrew110,2
SCN_151,socrew111,4
SCN_151,socrew112,2
SCN_151,socrew113,5
SCN_151,socrew114,2
SCN_151,socrew115,2
SCN_151,socrew116,4
SCN_151,socrew117,2
SCN_151,socrew118,2
SCN_151,socrew119,2
SCN_151,socrew120,2
SCN_151,socrew121,2
SCN_151,socrew122,4
SCN_151,socrew123,5
SCN_151,socrew124,5
SCN_151,socrew125,2
SCN_151,socrew126,5
SCN_151,socrew127,2
SCN_151,socrew128,5
SCN_151,socrew129,2
SCN_151,socrew130,5
SCN_151,socrew131,2
SCN_151,socrew132,5
SCN_151,socrew133,5
SCN_151,socrew134,2
SCN_151,socrew135,2
SCN_151,socrew136,5
SCN_151,socrew137,2
SCN_151,socrew138,4
SCN_151,socrew139,2
SCN_151,socrew140,2
SCN_151,socrew141,2
SCN_151,socrew142,2
SCN_151,socrew143,2
SCN_151,socrew144,2
SCN_151,socrew145,1
SCN_151,socrew146,2
SCN_151,socrew147,5
SCN_151,socrew148,4
SCN_151,socrew149,2
SCN_151,socrew150,2
SCN_151,socrew151,1
SCN_151,socrew152,4
SCN_151,socrew153,2
SCN_151,socrew154,2
SCN_151,socrew155,4
SCN_151,socrew156,2
SCN_151,socrew157,4
SCN_151,socrew158,5
SCN_151,socrew159,2
SCN_151,socrew160,2
SCN_151,socrew161,4
SCN_151,socrew162,2
SCN_151,socrew163,2
SCN_151,socrew164,4
SCN_151,socrew165,2
SCN_151,socrew166,2
SCN_151,socrew167,2
SCN_151,socrew168,1
SCN_151,socrew169,2
SCN_151,socrew170,4
SCN_151,socrew171,2
SCN_151,socrew172,4
SCN_151,socrew173,2
SCN_151,socrew174,2
SCN_151,socrew175,2
SCN_151,socrew176,2
SCN_151,socrew177,4
SCN_151,socrew178,2
SCN_151,socrew179,4
SCN_151,socrew180,5
SCN_151,socrew181,4
SCN_151,socrew182,2
SCN_151,socrew183,4
SCN_151,socrew184,4
SCN_151,socrew185,2
SCN_151,socrew186,4
SCN_151,socrew187,2
SCN_151,socrew188,2
SCN_151,socrew189,5
SCN_151,socrew190,2
SCN_151,socrew191,2
SCN_151,socrew192,4
SCN_151,socrew193,4
SCN_151,socrew194,2
SCN_151,socrew195,2
SCN_151,socrew196,2
SCN_151,socrew197,2
SCN_151,socrew198,2
SCN_151,socrew199,2
SCN_151,socrew200,2
SCN_151,socrew201,2
SCN_151,socrew202,2
SCN_151,socrew203,2
SCN_151,socrew204,2
SCN_151,socrew205,2
SCN_151,socrew206,4
SCN_151,socrew207,2
SCN_151,socrew208,2
SCN_151,socrew209,5
SCN_151,socrew210,4
SCN_151,socrew211,2
