record_id,item,value
SCN_113,socrew1,5
SCN_113,socrew2,4
SCN_113,socrew3,4
SCN_113,socrew4,4
SCN_113,socrew5,4
SCN_113,socrew6,4
SCN_113,socrew7,2
SCN_113,socrew8,2
SCN_113,socrew9,2
SCN_113,socrew10,4
SCN_113,socrew11,1
SCN_113,socrew12,1
SCN_113,socrew13,4
SCN_113,socrew14,2
SCN_113,socrew15,4
SCN_113,socrew16,4
SCN_113,socrew17,2
SCN_113,socrew18,2
SCN_113,socrew19,2
SCN_113,socrew20,4
SCN_113,socrew21,2
SCN_113,socrew22,4
SCN_113,socrew23,2
SCN_113,socrew24,1
SCN_113,socrew25,2
SCN_113,socrew26,4
SCN_113,socrew27,4
SCN_113,socrew28,2
SCN_113,socrew29,4
SCN_113,socrew30,1
SCN_113,socrew31,1
SCN_113,socrew32,4
SCN_113,socrew33,2
SCN_113,socrew34,4
SCN_113,socrew35,4
SCN_113,socrew36,2
SCN_113,socrew37,2
SCN_113,socrew38,2
SCN_113,socrew39,4
SCN_113,socrew40,1
SCN_113,socrew41,2
SCN_113,socrew42,4
SCN_113,socrew43,2
SCN_113,socrew44,2
SCN_113,socrew45,2
SCN_113,socrew46,4
SCN_113,socrew47,2
SCN_113,socrew48,2
SCN_113,socrew49,4
SCN_113,socrew50,2
SCN_113,socrew51,2
SCN_113,socrew52,1
SCN_113,socrew53,4
SCN_113,socrew54,1
SCN_113,socrew55,1
SCN_113,socrew56,1
SCN_113,socrew57,2
SCN_113,socrew58,2
SCN_113,socrew59,1
SCN_113,socrew60,4
SCN_113,socrew61,2
SCN_113,socrew62,2
SCN_113,socrew63,4
SCN_113,socrew64,2
SCN_113,socrew65,2
SCN_113,socrew66,1
SCN_113,socrew67,4
SCN_113,socrew68,1
SCN_113,socrew69,2
SCN_113,socrew70,1
SCN_113,socrew71,2
SCN_113,socrew72,1
SCN_113,socrew73,4
SCN_113,socrew74,2
SCN_113,socrew75,4
SCN_113,socrew76,1
SCN_113,socrew77,1
SCN_113,socrew78,4
SCN_113,socrew79,1
SCN_113,socrew80,1
SCN_113,socrew81,4
SCN_113,socrew82,2
SCN_113,socrew83,4
SCN_113,socrew84,2
SCN_113,socrew85,2
SCN_113,socrew86,4
SCN_113,socrew87,4
SCN_113,socrew88,2
SCN_113,socrew89,2
SCN_113,socrew90,4
SCN_113,socrew91,4
SCN_113,socrew92,2
SCN_113,socrew93,2
SCN_113,socrew94,2
SCN_113,socrew95,2
SCN_113,socrew96,2
SCN_113,socrew97,2
SCN_113,socrew98,2
SCN_113,socrew99,2
SCN_113,socrew100,2
SCN_113,socrew101,2
SCN_113,socrew102,4
SCN_113,socrew103,4
SCN_113,socrew104,2
SCN_113,socrew105,2
SCN_113,socrew106,1
SCN_113,socrew107,2
SCN_113,socrew108,4
SCN_113,socrew109,2
SCN_113,socrew110,2
SCN_113,socrew111,4
SCN_113,socrew112,2
SCN_113,socrew113,2
SCN_113,socrew114,2
SCN_113,socrew115,4
SCN_113,socrew116,1
SCN_113,socrew117,2
SCN_113,socrew118,2
SCN_113,socrew119,5
SCN_113,socrew120,2
SCN_113,socrew121,2
SCN_113,socrew122,2
SCN_113,socrew123,5
SCN_113,socrew124,5
SCN_113,socrew125,4
SCN_113,socrew126,4
SCN_113,socrew127,4
SCN_113,socrew128,2
SCN_113,socrew129,2
SCN_113,socrew130,1
SCN_113,socrew131,2
SCN_113,socrew132,2
SCN_113,socrew133,2
SCN_113,socrew134,2
SCN_113,socrew135,2
SCN_113,socrew136,5
SCN_113,socrew137,2
SCN_113,socrew138,2
SCN_113,socrew139,2
SCN_113,socrew140,4
SCN_113,socrew141,2
SCN_113,socrew142,2
SCN_113,socrew143,2
SCN_113,socrew144,4
SCN_113,socrew145,2
SCN_113,socrew146,2
SCN_113,socrew147,2
SCN_113,socrew148,2
SCN_113,socrew149,2
SCN_113,socrew150,2
SCN_113,socrew151,2
SCN_113,socrew152,4
SCN_113,socrew153,4
SCN_113,socrew154,2
SCN_113,socrew155,2
SCN_113,socrew156,1
SCN_113,socrew157,2
SCN_113,socrew158,5
SCN_113,socrew159,2
SCN_113,socrew160,2
SCN_113,socrew161,2
SCN_113,socrew162,2
SCN_113,socrew163,2
SCN_113,socrew164,2
SCN_113,socrew165,1
SCN_113,socrew166,2
SCN_113,socrew167,2
SCN_113,socrew168,2
SCN_113,socrew169,2
SCN_113,socrew170,5
SCN_113,socrew171,2
SCN_113,socrew172,2
SCN_113,socrew173,2
SCN_113,socrew174,2
SCN_113,socrew175,2
SCN_113,socrew176,4
SCN_113,socrew177,4
SCN_113,socrew178,2
SCN_113,socrew179,2
SCN_113,socrew180,2
SCN_113,socrew181,4
SCN_113,socrew182,2
SCN_113,socrew183,2
SCN_113,socrew184,1
SCN_113,socrew185,4
SCN_113,socrew186,4
SCN_113,socrew187,4
SCN_113,socrew188,2
SCN_113,socrew189,2
SCN_113,socrew190,2
SCN_113,socrew191,2
SCN_113,socrew192,2
SCN_113,socrew193,5
SCN_113,socrew194,1
SCN_113,socrew195,1
SCN_113,socrew196,1
SCN_113,socrew197,2
SCN_113,socrew198,2
SCN_113,socrew199,1
SCN_113,socrew200,2
SCN_113,socrew201,4
SCN_113,socrew202,1
SCN_113,socrew203,2
SCN_113,socrew204,2
SCN_113,socrew205,2
SCN_113,socrew206,2
SCN_113,socrew207,2
SCN_113,socrew208,2
SCN_113,socrew209,5
SCN_113,socrew210,2
SCN_113,socrew211,2
