record_id,item,value
SCN_146,socrew1,2
SCN_146,socrew2,2
SCN_146,socrew3,2
SCN_146,socrew4,2
SCN_146,socrew5,2
SCN_146,socrew6,2
SCN_146,socrew7,2
SCN_146,socrew8,2
SCN_146,socrew9,2
SCN_146,socrew10,5
SCN_146,socrew11,2
SCN_146,socrew12,2
SCN_146,socrew13,2
SCN_146,socrew14,4
SCN_146,socrew15,2
SCN_146,socrew16,2
SCN_146,socrew17,1
SCN_146,socrew18,2
SCN_146,socrew19,2
SCN_146,socrew20,4
SCN_146,socrew21,4
SCN_146,socrew22,4
SCN_146,socrew23,2
SCN_146,socrew24,2
SCN_146,socrew25,4
SCN_146,socrew26,2
SCN_146,socrew27,4
SCN_146,socrew28,2
SCN_146,socrew29,5
SCN_146,socrew30,1
SCN_146,socrew31,5
SCN_146,socrew32,4
SCN_146,socrew33,4
SCN_146,socrew34,2
SCN_146,socrew35,2
SCN_146,socrew36,2
SCN_146,socrew37,2
SCN_146,socrew38,2
SCN_146,socrew39,2
SCN_146,socrew40,2
SCN_146,socrew41,2
SCN_146,socrew42,2
SCN_146,socrew43,2
SCN_146,socrew44,2
SCN_146,socrew45,2
SCN_146,socrew46,2
SCN_146,socrew47,2
SCN_146,socrew48,2
SCN_146,socrew49,4
SCN_146,socrew50,2
SCN_146,socrew51,4
SCN_146,socrew52,2
SCN_146,socrew53,2
SCN_146,socrew54,2
SCN_146,socrew55,2
SCN_146,socrew56,2
SCN_146,socrew57,2
SCN_146,socrew58,2
SCN_146,socrew59,2
SCN_146,socrew60,4
SCN_146,socrew61,4
SCN_146,socrew62,2
SCN_146,socrew63,2
SCN_146,socrew64,2
SCN_146,socrew65,2
SCN_146,socrew66,2
SCN_146,socrew67,2
SCN_146,socrew68,2
SCN_146,socrew69,5
SCN_146,socrew70,2
SCN_146,socrew71,2
SCN_146,socrew72,2
SCN_146,socrew73,2
SCN_146,socrew74,2
SCN_146,socrew75,5
SCN_146,socrew76,2
SCN_146,socrew77,2
SCN_146,socrew78,2
SCN_146,socrew79,2
SCN_146,socrew80,2
SCN_146,socrew81,2
SCN_146,socrew82,4
SCN_146,socrew83,5
SCN_146,socrew84,2
SCN_146,socrew85,5
SCN_146,socrew86,5
SCN_146,socrew87,2
SCN_146,socrew88,5
SCN_146,socrew89,5
SCN_146,socrew90,2
SCN_146,socrew91,2
SCN_146,socrew92,2
SCN_146,socrew93,2
SCN_146,socrew94,5
SCN_146,socrew95,4
SCN_146,socrew96,5
SCN_146,socrew97,2
SCN_146,socrew98,2
SCN_146,socrew99,2
SCN_146,socrew100,2
SCN_146,socrew101,2
SCN_146,socrew102,2
SCN_146,socrew103,2
SCN_146,socrew104,2
SCN_146,socrew105,2
SCN_146,socrew106,2
SCN_146,socrew107,1
SCN_146,socrew108,2
SCN_146,socrew109,2
SCN_146,socrew110,2
SCN_146,socrew111,5
SCN_146,socrew112,2
SCN_146,socrew113,2
SCN_146,socrew114,2
SCN_146,socrew115,4
SCN_146,socrew116,2
SCN_146,socrew117,2
SCN_146,socrew118,2
SCN_146,socrew119,5
SCN_146,socrew120,2
SCN_146,socrew121,2
SCN_146,socrew122,2
SCN_146,socrew123,2
SCN_146,socrew124,2
SCN_146,socrew125,5
SCN_146,socrew126,5
SCN_146,socrew127,4
SCN_146,socrew128,4
SCN_146,socrew129,2
SCN_146,socrew130,4
SCN_146,socrew131,2
SCN_146,socrew132,2
SCN_146,socrew133,2
SCN_146,socrew134,2
SCN_146,socrew135,2
SCN_146,socrew136,5
SCN_146,socrew137,2
SCN_146,socrew138,2
SCN_146,socrew139,2
SCN_146,socrew140,4
SCN_146,socrew141,2
SCN_146,socrew142,2
SCN_146,socrew143,2
SCN_146,socrew144,2
SCN_146,socrew145,2
SCN_146,socrew146,4
SCN_146,socrew147,2
SCN_146,socrew148,5
SCN_146,socrew149,2
SCN_146,socrew150,5
SCN_146,socrew151,2
SCN_146,socrew152,4
SCN_146,socrew153,2
SCN_146,socrew154,2
SCN_146,socrew155,2
SCN_146,socrew156,5
SCN_146,socrew157,2
SCN_146,socrew158,2
SCN_146,socrew159,1
SCN_146,socrew160,2
SCN_146,socrew161,2
SCN_146,socrew162,2
SCN_146,socrew163,2
SCN_146,socrew164,5
SCN_146,socrew165,2
SCN_146,socrew166,2
SCN_146,socrew167,2
SCN_146,socrew168,2
SCN_146,socrew169,2
SCN_146,socrew170,2
SCN_146,socrew171,2
SCN_146,socrew172,2
SCN_146,socrew173,2
SCN_146,socrew174,2
SCN_146,socrew175,2
SCN_146,socrew176,2
SCN_146,socrew177,4
SCN_146,socrew178,2
SCN_146,socrew179,2
SCN_146,socrew180,5
SCN_146,socrew181,2
SCN_146,socrew182,2
SCN_146,socrew183,2
SCN_146,socrew184,5
SCN_146,socrew185,2
SCN_146,socrew186,5
SCN_146,socrew187,4
SCN_146,socrew188,4
SCN_146,socrew189,2
SCN_146,socrew190,2
SCN_146,socrew191,2
SCN_146,socrew192,4
SCN_146,socrew193,2
SCN_146,socrew194,1
SCN_146,socrew195,1
SCN_146,socrew196,2
SCN_146,socrew197,4
SCN_146,socrew198,2
SCN_146,socrew199,2
SCN_146,socrew200,2
SCN_146,socrew201,1
SCN_146,socrew202,2
SCN_146,socrew203,2
SCN_146,socrew204,2
SCN_146,socrew205,2
SCN_146,socrew206,2
SCN_146,socrew207,2
SCN_146,socrew208,2
SCN_146,socrew209,5
SCN_146,socrew210,2
SCN_146,socrew211,5
