record_id,item,value
SCN_127,socrew1,5
SCN_127,socrew2,2
SCN_127,socrew3,1
SCN_127,socrew4,2
SCN_127,socrew5,2
SCN_127,socrew6,5
SCN_127,socrew7,5
SCN_127,socrew8,4
SCN_127,socrew9,2
SCN_127,socrew10,5
SCN_127,socrew11,1
SCN_127,socrew12,1
SCN_127,socrew13,5
SCN_127,socrew14,4
SCN_127,socrew15,4
SCN_127,socrew16,1
SCN_127,socrew17,2
SCN_127,socrew18,5
SCN_127,socrew19,2
SCN_127,socrew20,4
SCN_127,socrew21,5
SCN_127,socrew22,5
SCN_127,socrew23,2
SCN_127,socrew24,4
SCN_127,socrew25,5
SCN_127,socrew26,4
SCN_127,socrew27,5
SCN_127,socrew28,4
SCN_127,socrew29,5
SCN_127,socrew30,4
SCN_127,socrew31,5
SCN_127,socrew32,5
SCN_127,socrew33,1
SCN_127,socrew34,4
SCN_127,socrew35,4
SCN_127,socrew36,5
SCN_127,socrew37,5
SCN_127,socrew38,2
SCN_127,socrew39,4
SCN_127,socrew40,1
SCN_127,socrew41,5
SCN_127,socrew42,1
SCN_127,socrew43,2
SCN_127,socrew44,1
SCN_127,socrew45,1
SCN_127,socrew46,5
SCN_127,socrew47,4
SCN_127,socrew48,2
SCN_127,socrew49,5
SCN_127,socrew50,2
SCN_127,socrew51,1
SCN_127,socrew52,2
SCN_127,socrew53,2
SCN_127,socrew54,4
SCN_127,socrew55,2
SCN_127,socrew56,4
SCN_127,socrew57,4
SCN_127,socrew58,2
SCN_127,socrew59,5
SCN_127,socrew60,5
SCN_127,socrew61,5
SCN_127,socrew62,NA
SCN_127,socrew63,4
SCN_127,socrew64,2
SCN_127,socrew65,2
SCN_127,socrew66,1
SCN_127,socrew67,2
SCN_127,socrew68,2
SCN_127,socrew69,4
SCN_127,socrew70,5
SCN_127,socrew71,2
SCN_127,socrew72,1
SCN_127,socrew73,5
SCN_127,socrew74,4
SCN_127,socrew75,5
SCN_127,socrew76,2
SCN_127,socrew77,1
SCN_127,socrew78,2
SCN_127,socrew79,4
SCN_127,socrew80,1
SCN_127,socrew81,2
SCN_127,socrew82,1
SCN_127,socrew83,2
SCN_127,socrew84,2
SCN_127,socrew85,5
SCN_127,socrew86,4
SCN_127,socrew87,5
SCN_127,socrew88,2
SCN_127,socrew89,4
SCN_127,socrew90,1
SCN_127,socrew91,2
SCN_127,socrew92,2
SCN_127,socrew93,4
SCN_127,socrew94,4
SCN_127,socrew95,4
SCN_127,socrew96,4
SCN_127,socrew97,4
SCN_127,socrew98,2
SCN_127,socrew99,4
SCN_127,socrew100,4
SCN_127,socrew101,4
SCN_127,socrew102,NA
SCN_127,socrew103,2
SCN_127,socrew104,4
SCN_127,socrew105,1
SCN_127,socrew106,1
SCN_127,socrew107,1
SCN_127,socrew108,4
SCN_127,socrew109,5
SCN_127,socrew110,4
SCN_127,socrew111,5
SCN_127,socrew112,1
SCN_127,socrew113,4
SCN_127,socrew114,1
SCN_127,socrew115,2
SCN_127,socrew116,4
SCN_127,socrew117,4
SCN_127,socrew118,5
SCN_127,socrew119,4
SCN_127,socrew120,1
SCN_127,socrew121,1
SCN_127,socrew122,2
SCN_127,socrew123,5
SCN_127,socrew124,5
SCN_127,socrew125,4
SCN_127,socrew126,5
SCN_127,socrew127,2
SCN_127,socrew128,2
SCN_127,socrew129,1
SCN_127,socrew130,4
SCN_127,socrew131,4
SCN_127,socrew132,2
SCN_127,socrew133,2
SCN_127,socrew134,4
SCN_127,socrew135,5
SCN_127,socrew136,5
SCN_127,socrew137,2
SCN_127,socrew138,4
SCN_127,socrew139,1
SCN_127,socrew140,4
SCN_127,socrew141,1
SCN_127,socrew142,1
SCN_127,socrew143,1
SCN_127,socrew144,4
SCN_127,socrew145,4
SCN_127,socrew146,2
SCN_127,socrew147,5
SCN_127,socrew148,4
SCN_127,socrew149,2
SCN_127,socrew150,4
SCN_127,socrew151,1
SCN_127,socrew152,4
SCN_127,socrew153,4
SCN_127,socrew154,5
SCN_127,socrew155,NA
SCN_127,socrew156,2
SCN_127,socrew157,5
SCN_127,socrew158,5
SCN_127,socrew159,2
SCN_127,socrew160,2
SCN_127,socrew161,5
SCN_127,socrew162,1
SCN_127,socrew163,4
SCN_127,socrew164,4
SCN_127,socrew165,2
SCN_127,socrew166,2
SCN_127,socrew167,2
SCN_127,socrew168,1
SCN_127,socrew169,1
SCN_127,socrew170,5
SCN_127,socrew171,4
SCN_127,socrew172,5
SCN_127,socrew173,2
SCN_127,socrew174,4
SCN_127,socrew175,2
SCN_127,socrew176,4
SCN_127,socrew177,4
SCN_127,socrew178,2
SCN_127,socrew179,2
SCN_127,socrew180,5
SCN_127,socrew181,5
SCN_127,socrew182,5
SCN_127,socrew183,4
SCN_127,socrew184,4
SCN_127,socrew185,2
SCN_127,socrew186,2
SCN_127,socrew187,2
SCN_127,socrew188,1
SCN_127,socrew189,2
SCN_127,socrew190,1
SCN_127,socrew191,1
SCN_127,socrew192,4
SCN_127,socrew193,5
SCN_127,socrew194,1
SCN_127,socrew195,2
SCN_127,socrew196,2
SCN_127,socrew197,5
SCN_127,socrew198,2
SCN_127,socrew199,2
SCN_127,socrew200,4
SCN_127,socrew201,2
SCN_127,socrew202,2
SCN_127,socrew203,4
SCN_127,socrew204,1
SCN_127,socrew205,1
SCN_127,socrew206,4
SCN_127,socrew207,1
SCN_127,socrew208,4
SCN_127,socrew209,5
SCN_127,socrew210,1
SCN_127,socrew211,5
